Session ID,Station ID,Station Location,Charging Start Time,Charging End Time,Charging Duration (mins),Energy Consumed (kWh),Vehicle Type,Battery Level Start (%),Battery Level End (%),Cost of Charging (₹/$),Payment Method,Station Type,Connector Type,User ID,Subscription Plan,Renewable Energy Source Used (%),Charging Station Rating,Charging Status,Comments/Issues
b1bb51af,ST0049,Chicago,32:21.9,02:21.9,90,32.48,Motorbike,71,91,16.21,Debit Card,Fast Charger,Type 2,USER5336,Monthly,88,3.7,In Progress,Charging interrupted
9e20e5c9,ST0061,Chicago,32:21.9,34:21.9,62,23.73,Hatchback,16,45,11.1,Credit Card,Fast Charger,Type 2,USER5138,Pay-as-you-go,83,1.4,Successful,Charger not working
1d2b7551,ST0072,Seattle,32:21.9,06:21.9,34,28.54,Hatchback,44,74,14.26,Cash,Slow Charger,CCS,USER8129,Free,78,3.7,Failed,Charging interrupted
92091ecd,ST0022,New York,32:21.9,39:21.9,67,11.42,Sedan,35,67,3.27,Wallet,Level 2 Charger,CCS,USER2519,Free,100,4.2,Successful,
2a354223,ST0019,Chicago,32:21.9,41:21.9,69,8.4,Sedan,75,99,2.57,Credit Card,Level 2 Charger,CHAdeMO,USER5272,Annual,25,1.8,In Progress,Charging interrupted
f201435a,ST0018,Chicago,32:21.9,04:21.9,32,22.29,Motorbike,64,92,9.86,Debit Card,DC Fast Charger,Type 2,USER7780,Pay-as-you-go,55,1.2,Successful,Charger not working
44524ac9,ST0001,Los Angeles,32:21.9,00:21.9,28,9.97,Bus,51,65,4.57,Credit Card,Level 2 Charger,CCS,USER6529,Monthly,88,1.9,In Progress,Charging interrupted
dc3bc411,ST0090,New York,32:21.9,11:21.9,99,10.81,Hatchback,80,97,4.09,Credit Card,Fast Charger,CCS,USER9419,Free,35,4.2,In Progress,Charging interrupted
bcaf7309,ST0022,San Francisco,32:21.9,12:21.9,100,48.87,Truck,51,77,13.26,Cash,DC Fast Charger,Type 2,USER3163,Pay-as-you-go,48,2.3,Failed,Charging interrupted
5d15fc1a,ST0008,Miami,32:21.9,12:21.9,100,29.33,SUV,64,97,11.65,UPI,Level 2 Charger,CHAdeMO,USER5607,Annual,4,1.3,Failed,Charging interrupted
61c8b604,ST0038,Miami,32:21.9,41:21.9,69,11.92,Sedan,46,78,5.27,UPI,DC Fast Charger,CCS,USER8336,Monthly,64,4,In Progress,Charging interrupted
07593f97,ST0084,New York,32:21.9,17:21.9,45,23.09,Bus,19,52,10.07,Wallet,Level 2 Charger,CHAdeMO,USER6670,Annual,81,1.8,In Progress,Charging interrupted
0d8be633,ST0015,San Francisco,32:21.9,39:21.9,67,17.32,Truck,45,56,7.49,UPI,Fast Charger,CCS,USER1271,Free,70,4.7,Successful,Expensive
648a1445,ST0092,Miami,32:21.9,21:21.9,49,29.71,SUV,50,60,14.64,Cash,Fast Charger,Tesla Supercharger,USER6513,Monthly,62,4.7,Failed,Charging interrupted
1d911371,ST0009,New York,32:21.9,03:21.9,31,45.29,Bus,58,90,10.12,UPI,Slow Charger,CHAdeMO,USER8351,Pay-as-you-go,34,1.3,Failed,Charging interrupted
e959ec02,ST0038,Seattle,32:21.9,20:21.9,108,18.34,Motorbike,19,45,9,Cash,Fast Charger,Type 2,USER7934,Monthly,0,4.7,Failed,Charging interrupted
494b870a,ST0097,Boston,32:21.9,57:21.9,25,42.46,Sedan,56,94,12.22,Debit Card,Level 2 Charger,CHAdeMO,USER8994,Free,17,2.9,Failed,Charging interrupted
a2f669d5,ST0003,Los Angeles,32:21.9,18:21.9,46,38.34,Hatchback,5,34,9.47,UPI,DC Fast Charger,Type 2,USER5264,Free,4,1.8,Failed,Charging interrupted
c36f5239,ST0095,Miami,32:21.9,22:21.9,50,39.54,Sedan,19,31,10.98,Credit Card,Fast Charger,Type 2,USER9839,Free,41,1.5,In Progress,Charging interrupted
1ff8d9ff,ST0046,Miami,32:21.9,05:21.9,93,23.14,Bus,42,78,10.05,UPI,Level 2 Charger,Type 2,USER1407,Pay-as-you-go,51,4.3,Failed,Charging interrupted
22ef7c35,ST0069,Boston,32:21.9,18:21.9,46,30.69,Hatchback,16,42,6.86,Cash,Fast Charger,Tesla Supercharger,USER5729,Monthly,97,1.1,Failed,Charging interrupted
ec661da6,ST0096,Seattle,32:21.9,15:21.9,43,34.64,Truck,65,88,11.97,UPI,Slow Charger,CHAdeMO,USER5510,Annual,96,1.6,In Progress,Charging interrupted
64b56cbf,ST0027,Chicago,32:21.9,58:21.9,86,46.1,SUV,35,64,11.64,Wallet,Slow Charger,Type 2,USER5028,Monthly,7,4.6,In Progress,Charging interrupted
66876ea7,ST0072,Los Angeles,32:21.9,29:21.9,57,13.24,Truck,42,65,6.37,UPI,Slow Charger,Tesla Supercharger,USER7639,Pay-as-you-go,82,3.9,Successful,
40a789b1,ST0016,Los Angeles,32:21.9,17:21.9,105,33.16,SUV,59,81,15.91,Cash,Fast Charger,Type 2,USER1175,Annual,84,2.8,Successful,
85a5632d,ST0090,Miami,32:21.9,47:21.9,75,7.11,Motorbike,55,84,2.4,Debit Card,DC Fast Charger,CHAdeMO,USER5771,Annual,76,2.4,Successful,
431b8466,ST0071,San Francisco,32:21.9,29:21.9,57,45.59,SUV,48,79,18.24,Cash,DC Fast Charger,Type 2,USER7847,Free,27,2.1,Failed,Charging interrupted
93dc98c9,ST0063,Los Angeles,32:21.9,08:21.9,36,33.81,Sedan,61,77,11.8,Wallet,Slow Charger,Tesla Supercharger,USER6458,Free,17,2,Failed,Charging interrupted
b55b9cfc,ST0067,New York,32:21.9,57:21.9,25,12.77,Hatchback,67,100,4.6,Cash,Fast Charger,CCS,USER2766,Pay-as-you-go,9,2.2,Failed,Charging interrupted
a3b85049,ST0070,Boston,32:21.9,56:21.9,84,36.21,Sedan,56,82,9.9,UPI,Level 2 Charger,CHAdeMO,USER5947,Monthly,26,2.7,Failed,Charging interrupted
fd91caab,ST0052,San Francisco,32:21.9,43:21.9,71,19.92,Sedan,78,97,8.41,Credit Card,Fast Charger,CCS,USER6675,Annual,55,4,Failed,Charging interrupted
e89c3658,ST0050,Boston,32:21.9,52:21.9,80,21.5,SUV,28,62,7.6,Credit Card,Level 2 Charger,Type 2,USER4595,Pay-as-you-go,73,2.5,Failed,Charging interrupted
cc294ead,ST0010,Chicago,32:21.9,16:21.9,104,42.62,SUV,42,77,13.37,Wallet,Level 2 Charger,Tesla Supercharger,USER9715,Free,36,4.4,Failed,Charging interrupted
85a6d121,ST0039,Chicago,32:21.9,33:21.9,61,6.51,Truck,21,32,2.92,Wallet,DC Fast Charger,Tesla Supercharger,USER5465,Monthly,75,1.3,Failed,Charging interrupted
88a94424,ST0097,Seattle,32:21.9,09:21.9,37,8.99,Truck,29,68,2.7,Debit Card,Fast Charger,Tesla Supercharger,USER1597,Pay-as-you-go,80,1.3,In Progress,Charging interrupted
e3d62528,ST0071,San Francisco,32:21.9,39:21.9,67,42.6,Truck,67,95,21.17,UPI,Fast Charger,Type 2,USER6292,Monthly,75,2.8,In Progress,Charging interrupted
302396c1,ST0098,Miami,32:21.9,47:21.9,75,19.97,Bus,33,60,7.34,Wallet,Slow Charger,CHAdeMO,USER2988,Free,77,3.4,Failed,Charging interrupted
0322debe,ST0045,Boston,32:21.9,43:21.9,71,45.38,SUV,42,75,22.34,Cash,Level 2 Charger,CCS,USER4919,Annual,53,2.5,In Progress,Charging interrupted
a4652c1c,ST0089,New York,32:21.9,59:21.9,87,9.15,Sedan,33,64,2.82,UPI,DC Fast Charger,CCS,USER1338,Monthly,38,1,Successful,Charger not working
1245e1e9,ST0076,Chicago,32:21.9,09:21.9,97,19.2,Truck,47,72,8.3,Wallet,Level 2 Charger,Type 2,USER6607,Annual,47,3.5,Successful,Charger not working
44818662,ST0091,Seattle,32:21.9,03:21.9,91,31.68,SUV,78,100,13.14,UPI,Slow Charger,Type 2,USER6808,Free,16,1.4,Failed,Charging interrupted
df7b6204,ST0030,Los Angeles,32:21.9,46:21.9,74,48.35,Hatchback,80,100,16.46,Debit Card,Fast Charger,Tesla Supercharger,USER3908,Annual,46,3.6,Failed,Charging interrupted
0cf473bd,ST0057,Houston,32:21.9,25:21.9,113,47.55,Bus,5,32,19.92,Credit Card,Fast Charger,CHAdeMO,USER1250,Pay-as-you-go,9,2.5,Failed,Charging interrupted
cd5dd14e,ST0030,New York,32:21.9,13:21.9,41,49.9,Bus,57,67,17.54,Credit Card,Slow Charger,CCS,USER4595,Monthly,46,3.1,Successful,Expensive
66b89106,ST0044,Houston,32:21.9,19:21.9,47,13.08,Hatchback,24,34,5.93,UPI,Slow Charger,CHAdeMO,USER3486,Annual,63,1.1,Failed,Charging interrupted
4345bdd8,ST0087,Los Angeles,32:21.9,10:21.9,98,37.37,Hatchback,30,55,10.78,Debit Card,Level 2 Charger,CCS,USER1281,Pay-as-you-go,52,1.6,Successful,Convenient location
a4d5e7c6,ST0093,Chicago,32:21.9,01:21.9,29,22.85,Motorbike,12,44,8.67,Wallet,DC Fast Charger,Tesla Supercharger,USER7150,Free,80,3.7,In Progress,Charging interrupted
8034c78c,ST0080,Seattle,32:21.9,49:21.9,17,45.65,Bus,26,48,20.11,Credit Card,Fast Charger,Type 2,USER5920,Monthly,29,2.3,Successful,Slow charging
2afdf896,ST0089,Seattle,32:21.9,07:21.9,35,9.15,Truck,42,63,2.28,UPI,Level 2 Charger,Tesla Supercharger,USER2823,Annual,51,1.1,Failed,Charging interrupted
8d67f1fb,ST0079,New York,32:21.9,40:21.9,68,22.18,Motorbike,64,100,4.83,Credit Card,Slow Charger,CCS,USER5163,Annual,50,3.8,Successful,Slow charging
d7ad4762,ST0030,Los Angeles,32:21.9,57:21.9,85,25.38,Bus,17,35,8.43,UPI,Fast Charger,CHAdeMO,USER5000,Annual,4,2.7,Successful,Convenient location
b08daf9a,ST0056,Chicago,32:21.9,17:21.9,45,41.45,Truck,37,72,10.16,Debit Card,Level 2 Charger,CCS,USER7853,Pay-as-you-go,9,1.3,Successful,Charger not working
b808d4f4,ST0027,Seattle,32:21.9,18:21.9,46,30.49,Motorbike,14,36,13.33,Wallet,Fast Charger,CHAdeMO,USER8281,Pay-as-you-go,51,3.7,Failed,Charging interrupted
cf384571,ST0030,Los Angeles,32:21.9,07:21.9,35,43.26,Truck,27,42,12.61,Debit Card,DC Fast Charger,Type 2,USER3496,Free,2,4.7,In Progress,Charging interrupted
c472c585,ST0041,Houston,32:21.9,13:21.9,101,19.73,Sedan,41,64,6.33,Wallet,DC Fast Charger,CHAdeMO,USER3258,Free,80,3.7,Successful,Expensive
1baec834,ST0045,New York,32:21.9,52:21.9,20,34.71,Hatchback,63,96,10.39,UPI,Level 2 Charger,Tesla Supercharger,USER3761,Annual,100,2.3,In Progress,Charging interrupted
bf8f4d95,ST0056,Miami,32:21.9,07:21.9,35,41.14,SUV,60,85,18.83,UPI,Level 2 Charger,Tesla Supercharger,USER2473,Annual,0,4.1,Failed,Charging interrupted
9501984a,ST0061,Los Angeles,32:21.9,21:21.9,109,39.26,Hatchback,62,100,13.13,UPI,DC Fast Charger,Type 2,USER3086,Annual,33,1.2,In Progress,Charging interrupted
b6a9d5db,ST0048,New York,32:21.9,00:21.9,88,6.49,Bus,11,27,2.71,Credit Card,Slow Charger,Tesla Supercharger,USER6545,Free,55,3,Failed,Charging interrupted
fadfeba9,ST0082,Boston,32:21.9,40:21.9,68,48.4,Bus,16,28,22.28,UPI,DC Fast Charger,CHAdeMO,USER7853,Pay-as-you-go,52,3.3,Successful,Expensive
dfc3e454,ST0033,Los Angeles,32:21.9,50:21.9,18,31.91,Motorbike,55,78,11.96,Credit Card,Level 2 Charger,CCS,USER4948,Pay-as-you-go,29,2.6,Successful,Great experience
e962ec5a,ST0027,Chicago,32:21.9,03:21.9,91,24.49,Motorbike,35,67,6.76,Wallet,Fast Charger,CCS,USER8095,Free,39,3.1,Successful,Convenient location
c314945e,ST0011,Los Angeles,32:21.9,22:21.9,110,15.84,SUV,62,89,7.77,Credit Card,Level 2 Charger,Tesla Supercharger,USER6607,Monthly,95,3,In Progress,Charging interrupted
b33b4bbc,ST0011,San Francisco,32:21.9,55:21.9,83,17.33,SUV,8,41,7.47,Credit Card,Slow Charger,CHAdeMO,USER4529,Monthly,70,2.6,Failed,Charging interrupted
9c177090,ST0061,Los Angeles,32:21.9,14:21.9,102,13.87,Truck,66,85,5.45,UPI,Fast Charger,Type 2,USER8073,Free,65,3.7,Successful,Expensive
8ede2ef3,ST0072,Miami,32:21.9,22:21.9,110,43.23,Hatchback,64,84,19.89,Credit Card,Fast Charger,CCS,USER6500,Pay-as-you-go,16,2.5,In Progress,Charging interrupted
32c33bea,ST0072,Houston,32:21.9,52:21.9,80,29.39,Hatchback,22,59,12.57,Debit Card,Level 2 Charger,Type 2,USER4638,Pay-as-you-go,67,4.9,Failed,Charging interrupted
ecfa72b0,ST0084,Houston,32:21.9,30:21.9,58,11.78,SUV,44,60,3.9,Cash,Level 2 Charger,CHAdeMO,USER6105,Pay-as-you-go,70,1.3,Failed,Charging interrupted
33489fd6,ST0013,San Francisco,32:21.9,33:21.9,61,5.59,Bus,73,100,1.76,Credit Card,Fast Charger,CCS,USER6174,Monthly,53,1.9,Successful,Charger not working
2bb51305,ST0085,Boston,32:21.9,21:21.9,109,39.11,Bus,49,89,18.44,Debit Card,Slow Charger,CCS,USER6636,Monthly,35,2.2,Successful,
d6533ac3,ST0099,Chicago,32:21.9,07:21.9,35,12.87,Motorbike,44,56,6.32,Debit Card,DC Fast Charger,Tesla Supercharger,USER5420,Free,81,3.6,In Progress,Charging interrupted
c4de02e9,ST0018,Miami,32:21.9,26:21.9,114,27.08,Bus,42,57,9.88,Wallet,Fast Charger,Tesla Supercharger,USER1903,Pay-as-you-go,47,5,In Progress,Charging interrupted
ce75978a,ST0025,Chicago,32:21.9,43:21.9,71,8.85,Truck,61,90,2.7,Credit Card,Slow Charger,Tesla Supercharger,USER3943,Free,47,1.2,Failed,Charging interrupted
2c87d22d,ST0041,Los Angeles,32:21.9,08:21.9,96,25.86,Hatchback,26,37,6.83,Cash,Fast Charger,Type 2,USER5678,Monthly,0,2.7,Successful,Charger not working
93457fcb,ST0028,New York,32:21.9,55:21.9,83,21.57,SUV,33,70,4.51,Debit Card,DC Fast Charger,Tesla Supercharger,USER3190,Monthly,5,2.1,Successful,Charger not working
003a83d8,ST0020,Seattle,32:21.9,34:21.9,62,12.91,Truck,30,55,5.56,Cash,Fast Charger,Tesla Supercharger,USER7298,Annual,53,1,Successful,Convenient location
93010d5d,ST0021,Houston,32:21.9,22:21.9,110,27.58,Hatchback,77,100,10.62,Debit Card,DC Fast Charger,Tesla Supercharger,USER3500,Free,56,2.1,In Progress,Charging interrupted
db8d747a,ST0009,Boston,32:21.9,49:21.9,17,22.7,Sedan,60,92,9.59,Debit Card,DC Fast Charger,CCS,USER4277,Free,39,1.8,Successful,Slow charging
2837f56b,ST0095,Seattle,32:21.9,18:21.9,46,15.82,Sedan,79,97,5.49,Debit Card,Level 2 Charger,Tesla Supercharger,USER2154,Annual,78,4.1,Failed,Charging interrupted
00612ecb,ST0099,Seattle,32:21.9,25:21.9,53,48.68,SUV,58,92,12.1,Wallet,Fast Charger,CHAdeMO,USER3077,Monthly,42,1.6,Successful,Slow charging
c4d8bc0c,ST0011,Boston,32:21.9,09:21.9,37,27.91,Sedan,34,48,11.68,UPI,Slow Charger,Tesla Supercharger,USER6472,Annual,34,4.1,Failed,Charging interrupted
2423d86a,ST0045,Chicago,32:21.9,20:21.9,48,46.25,Bus,42,54,17.07,Wallet,DC Fast Charger,CHAdeMO,USER9715,Pay-as-you-go,14,1.8,Successful,Convenient location
4a0b3684,ST0046,San Francisco,32:21.9,14:21.9,102,8.56,Motorbike,13,40,4.1,UPI,Fast Charger,CCS,USER3304,Monthly,20,2.7,Failed,Charging interrupted
6b0b86a9,ST0008,Los Angeles,32:21.9,55:21.9,23,43.74,SUV,75,100,14.22,Cash,Slow Charger,Tesla Supercharger,USER3734,Pay-as-you-go,76,2.6,Successful,
2d9b238a,ST0089,Los Angeles,32:21.9,28:21.9,56,11.69,Truck,8,22,5.09,Credit Card,Slow Charger,Type 2,USER1965,Pay-as-you-go,51,1.1,Failed,Charging interrupted
3c27ef43,ST0044,Boston,32:21.9,11:21.9,99,35.17,Bus,29,43,7.99,Debit Card,Level 2 Charger,Tesla Supercharger,USER4520,Free,54,1.2,Successful,Charger not working
a1964ace,ST0060,Seattle,32:21.9,58:21.9,86,37.05,Truck,66,100,16.32,UPI,Level 2 Charger,Tesla Supercharger,USER5805,Free,84,1.9,Failed,Charging interrupted
a51ecbea,ST0025,Miami,32:21.9,01:21.9,89,6.42,Bus,69,100,3.19,Wallet,Slow Charger,Type 2,USER3780,Annual,80,3.9,Successful,Charger not working
c27c2612,ST0007,Miami,32:21.9,23:21.9,111,42.79,SUV,12,43,20.22,Cash,Level 2 Charger,Tesla Supercharger,USER5755,Free,66,4.2,Failed,Charging interrupted
156e64e0,ST0078,Seattle,32:21.9,04:21.9,32,25.24,Motorbike,6,35,9.74,Wallet,Slow Charger,Tesla Supercharger,USER2289,Pay-as-you-go,83,3.6,Successful,Slow charging
2925df04,ST0028,New York,32:21.9,40:21.9,68,30.44,SUV,12,25,12.14,Debit Card,Slow Charger,CCS,USER7239,Monthly,10,4.7,Successful,Slow charging
e5b4c2f5,ST0051,Houston,32:21.9,56:21.9,24,46.47,SUV,52,77,12.24,Debit Card,Level 2 Charger,CHAdeMO,USER2033,Monthly,28,3.3,Failed,Charging interrupted
a4999103,ST0030,New York,32:21.9,04:21.9,92,30.78,SUV,30,67,6.72,UPI,Level 2 Charger,CHAdeMO,USER1654,Free,60,4.7,Failed,Charging interrupted
55a0a2cd,ST0080,Seattle,32:21.9,57:21.9,85,44.34,Hatchback,73,96,16.76,UPI,Level 2 Charger,CHAdeMO,USER9702,Free,71,1.5,In Progress,Charging interrupted
131cebd2,ST0082,Boston,32:21.9,23:21.9,51,12.48,Truck,42,74,3.29,Credit Card,Slow Charger,CHAdeMO,USER7519,Monthly,61,2.2,Successful,Charger not working
d66391ff,ST0082,San Francisco,32:21.9,35:21.9,63,47.4,Hatchback,36,60,14.3,Credit Card,Level 2 Charger,CCS,USER5530,Pay-as-you-go,64,4.9,In Progress,Charging interrupted
554a66ea,ST0073,Miami,32:21.9,27:21.9,115,27.22,Bus,47,64,10.2,UPI,DC Fast Charger,CCS,USER2412,Free,63,4.8,Failed,Charging interrupted
071fce11,ST0033,Los Angeles,32:21.9,01:21.9,29,20.93,Sedan,35,53,6.61,Wallet,Slow Charger,CHAdeMO,USER9763,Free,82,1.3,Failed,Charging interrupted
d985f698,ST0070,New York,32:21.9,18:21.9,46,32.02,Hatchback,33,51,15.77,Cash,Slow Charger,Type 2,USER9894,Monthly,100,1.4,Failed,Charging interrupted
f56de15c,ST0070,Miami,32:21.9,58:21.9,26,45.86,Sedan,59,81,10.65,UPI,Slow Charger,CCS,USER1710,Monthly,24,3.4,In Progress,Charging interrupted
d5a096ea,ST0059,Boston,32:21.9,54:21.9,82,7.9,Motorbike,59,99,3.04,Wallet,Slow Charger,CCS,USER4099,Free,9,4.8,Successful,Great experience
98334c73,ST0041,New York,32:21.9,38:21.9,66,38.52,SUV,23,37,17.97,Cash,Fast Charger,Tesla Supercharger,USER6426,Pay-as-you-go,34,2.4,Successful,Convenient location
2a7b2f5a,ST0017,Seattle,32:21.9,11:21.9,39,26.21,Bus,44,60,9.68,Wallet,Slow Charger,Tesla Supercharger,USER1491,Free,88,4.7,In Progress,Charging interrupted
6744e2f3,ST0008,Miami,32:21.9,55:21.9,23,20.86,Motorbike,73,86,8.4,Debit Card,Fast Charger,CCS,USER2798,Annual,51,4.3,Failed,Charging interrupted
324938cf,ST0062,Seattle,32:21.9,53:21.9,81,41.61,Sedan,67,100,16.68,Wallet,DC Fast Charger,Tesla Supercharger,USER9169,Monthly,77,3.4,In Progress,Charging interrupted
90c5867b,ST0012,Seattle,32:21.9,10:21.9,38,15.03,SUV,18,56,6.87,Debit Card,DC Fast Charger,CHAdeMO,USER4263,Free,21,1.2,Failed,Charging interrupted
2ac01a4f,ST0045,Los Angeles,32:21.9,12:21.9,100,24.21,Motorbike,45,78,6.4,UPI,Fast Charger,Tesla Supercharger,USER4778,Annual,69,4.8,In Progress,Charging interrupted
95daf494,ST0061,Chicago,32:21.9,57:21.9,25,31.91,Hatchback,45,68,13.58,UPI,Fast Charger,Tesla Supercharger,USER4336,Annual,44,3.9,In Progress,Charging interrupted
a1a51079,ST0043,Chicago,32:21.9,07:21.9,35,30.89,SUV,37,54,13.69,Cash,DC Fast Charger,Tesla Supercharger,USER4055,Pay-as-you-go,71,4.3,Successful,Great experience
2f750493,ST0001,Houston,32:21.9,00:21.9,28,9.36,Truck,69,100,2.57,UPI,Slow Charger,CCS,USER1735,Annual,55,4.3,In Progress,Charging interrupted
83f4d470,ST0010,New York,32:21.9,23:21.9,111,18.46,SUV,15,32,8.2,UPI,DC Fast Charger,Tesla Supercharger,USER1262,Annual,75,2.6,Successful,Charger not working
10f7da39,ST0044,Chicago,32:21.9,25:21.9,53,44.92,SUV,72,85,15.53,UPI,Level 2 Charger,CHAdeMO,USER2686,Annual,7,2,In Progress,Charging interrupted
af83e1f8,ST0008,Chicago,32:21.9,21:21.9,109,12.78,Bus,15,48,4.4,Credit Card,Fast Charger,CHAdeMO,USER6334,Annual,34,3.6,Failed,Charging interrupted
eeda625e,ST0053,Boston,32:21.9,22:21.9,110,43.69,SUV,5,23,16.71,UPI,Slow Charger,CHAdeMO,USER6677,Free,13,3.5,Successful,
b293f88c,ST0010,Miami,32:21.9,17:21.9,105,24.54,Hatchback,6,43,11.2,Credit Card,Fast Charger,CHAdeMO,USER9858,Monthly,84,2.8,Failed,Charging interrupted
f368c96b,ST0099,Miami,32:21.9,16:21.9,44,5.62,Sedan,33,55,2.02,Wallet,DC Fast Charger,CCS,USER1165,Pay-as-you-go,39,2.1,In Progress,Charging interrupted
45d30e10,ST0095,New York,32:21.9,29:21.9,117,49.53,Truck,28,43,23.37,Debit Card,DC Fast Charger,CHAdeMO,USER4301,Pay-as-you-go,95,1.6,Successful,
9cd0794a,ST0069,Chicago,32:21.9,03:21.9,91,47.72,Hatchback,11,40,17.68,Credit Card,Fast Charger,Tesla Supercharger,USER5301,Annual,37,2.4,Failed,Charging interrupted
0caa30d1,ST0001,Chicago,32:21.9,54:21.9,82,22.45,Motorbike,76,100,9.94,Debit Card,Slow Charger,CHAdeMO,USER5991,Monthly,63,4.3,Failed,Charging interrupted
1e578749,ST0051,Seattle,32:21.9,47:21.9,75,9.16,Truck,46,74,2.7,UPI,Fast Charger,CCS,USER6750,Monthly,92,2.9,Failed,Charging interrupted
bbdddce3,ST0078,Chicago,32:21.9,14:21.9,42,6.6,SUV,11,28,2.5,Cash,Slow Charger,Type 2,USER3661,Free,13,2.4,In Progress,Charging interrupted
7ecfe5fc,ST0095,Los Angeles,32:21.9,54:21.9,22,43.27,Motorbike,78,93,18.38,Credit Card,DC Fast Charger,CHAdeMO,USER6169,Monthly,48,1,Successful,
15170274,ST0071,Houston,32:21.9,53:21.9,81,25.67,Truck,21,38,8.83,Cash,Fast Charger,CHAdeMO,USER2970,Annual,39,1.5,In Progress,Charging interrupted
280e9bd6,ST0068,Boston,32:21.9,26:21.9,54,27.96,Motorbike,60,75,5.83,Debit Card,Level 2 Charger,CHAdeMO,USER2237,Monthly,0,4.4,In Progress,Charging interrupted
7a122f29,ST0046,Houston,32:21.9,53:21.9,21,7.46,Hatchback,79,89,3.3,Credit Card,Slow Charger,CHAdeMO,USER9254,Annual,0,2.8,In Progress,Charging interrupted
979478eb,ST0036,Los Angeles,32:21.9,15:21.9,43,43.65,SUV,75,85,16.52,Credit Card,Slow Charger,Type 2,USER1173,Monthly,94,2.4,Failed,Charging interrupted
82dfb3f6,ST0033,Seattle,32:21.9,48:21.9,16,40.09,Motorbike,79,100,12.8,Cash,Slow Charger,CHAdeMO,USER9940,Free,59,2.5,Failed,Charging interrupted
f9da3f07,ST0037,Houston,32:21.9,55:21.9,83,38.93,Bus,74,100,18.13,Cash,Level 2 Charger,CHAdeMO,USER4941,Monthly,19,4.2,In Progress,Charging interrupted
f7823364,ST0004,New York,32:21.9,20:21.9,108,35.99,Sedan,18,57,7.23,Wallet,DC Fast Charger,Type 2,USER3837,Free,36,3.8,Successful,Slow charging
6bd14039,ST0088,Los Angeles,32:21.9,16:21.9,44,38.55,Truck,37,74,15.36,Wallet,Level 2 Charger,Type 2,USER4689,Pay-as-you-go,45,3.5,In Progress,Charging interrupted
4b022615,ST0075,Boston,32:21.9,39:21.9,67,13.62,Bus,23,55,6.53,Cash,Level 2 Charger,CCS,USER1250,Annual,35,1.3,Failed,Charging interrupted
0b705e67,ST0076,Seattle,32:21.9,25:21.9,53,36.72,SUV,10,38,15.42,Debit Card,DC Fast Charger,CCS,USER4298,Free,35,2.3,Successful,Convenient location
85a6c885,ST0003,Los Angeles,32:21.9,22:21.9,110,21.5,Truck,59,94,9.18,Wallet,Fast Charger,CCS,USER6577,Monthly,22,4.1,Successful,
4304a088,ST0024,Los Angeles,32:21.9,36:21.9,64,25.23,Truck,27,59,6,UPI,Level 2 Charger,CHAdeMO,USER4878,Free,85,3.9,Successful,Convenient location
e2a509c5,ST0023,San Francisco,32:21.9,29:21.9,57,30.53,Motorbike,54,70,14.13,Credit Card,Slow Charger,Tesla Supercharger,USER3376,Pay-as-you-go,4,2.3,In Progress,Charging interrupted
10f00de0,ST0024,Miami,32:21.9,22:21.9,50,10.69,Sedan,25,50,3.83,Debit Card,Slow Charger,CHAdeMO,USER6161,Free,28,1.9,Failed,Charging interrupted
8667a10e,ST0080,San Francisco,32:21.9,28:21.9,56,36.6,Truck,31,45,12.66,Cash,Fast Charger,CCS,USER6090,Free,82,1.4,In Progress,Charging interrupted
d1fcdaf7,ST0080,Seattle,32:21.9,48:21.9,76,36.85,Hatchback,19,30,7.73,Wallet,Slow Charger,CCS,USER7715,Monthly,6,1.2,In Progress,Charging interrupted
7cb3e753,ST0091,Los Angeles,32:21.9,08:21.9,36,8.32,Bus,55,77,1.83,Wallet,Level 2 Charger,CCS,USER4613,Free,56,4.9,In Progress,Charging interrupted
f0d48e41,ST0031,Miami,32:21.9,01:21.9,29,39.76,Motorbike,79,90,11.69,Debit Card,Fast Charger,Type 2,USER5443,Annual,88,1.3,Failed,Charging interrupted
94b2d83d,ST0069,Houston,32:21.9,28:21.9,116,12.47,Bus,14,47,4.33,UPI,Fast Charger,Tesla Supercharger,USER5841,Free,22,4.9,Failed,Charging interrupted
a1df3fba,ST0060,Boston,32:21.9,12:21.9,100,37.55,Motorbike,39,55,16.37,Wallet,Level 2 Charger,Tesla Supercharger,USER7578,Monthly,67,2.3,Successful,Expensive
bfac70bd,ST0096,Chicago,32:21.9,55:21.9,83,40.59,Bus,6,32,11.81,Cash,DC Fast Charger,Tesla Supercharger,USER2649,Monthly,79,3.3,Successful,Great experience
2217a995,ST0047,Miami,32:21.9,47:21.9,15,30.13,SUV,76,100,13.44,Cash,DC Fast Charger,CCS,USER5269,Annual,79,4.7,Successful,Great experience
c0efd6d4,ST0073,Houston,32:21.9,07:21.9,35,35.46,Hatchback,13,24,8.05,Cash,Fast Charger,Type 2,USER2397,Monthly,56,1.1,In Progress,Charging interrupted
d8ee9dfb,ST0080,Chicago,32:21.9,06:21.9,94,14.05,Sedan,60,80,5.02,Debit Card,Slow Charger,Type 2,USER1262,Pay-as-you-go,5,3.3,Successful,Slow charging
58ca4395,ST0091,Seattle,32:21.9,02:21.9,90,42.64,SUV,62,98,14.29,Wallet,Fast Charger,Tesla Supercharger,USER6996,Annual,21,4.5,In Progress,Charging interrupted
